LOCKER_ID,USER_ID,USER_TYPE
8476.0,9999.0,P
8477.0,9999.0,P
8478.0,9999.0,P
8479.0,9999.0,P
8480.0,9999.0,P
8481.0,9999.0,P
8482.0,9999.0,P
8483.0,9999.0,P
8484.0,9999.0,P
8485.0,9999.0,P
8486.0,9999.0,P
8487.0,9999.0,P
8488.0,9999.0,P
8489.0,9999.0,P
8490.0,9999.0,P
8491.0,9999.0,P
8492.0,9999.0,P
8493.0,9999.0,P
8494.0,9999.0,P
8495.0,9999.0,P
8496.0,9999.0,P
8497.0,9999.0,P
8498.0,9999.0,P
8499.0,9999.0,P
8500.0,9999.0,P
8501.0,9999.0,P
8502.0,9999.0,P
8503.0,9999.0,P
8504.0,9999.0,P
8505.0,9999.0,P
8506.0,9999.0,P
8507.0,9999.0,P
8508.0,9999.0,P
8509.0,9999.0,P
8510.0,9999.0,P
8511.0,9999.0,P
8512.0,9999.0,P
8513.0,9999.0,P
8514.0,9999.0,P
8515.0,9999.0,P
8516.0,9999.0,P
8517.0,9999.0,P
8518.0,9999.0,P
8519.0,9999.0,P
8520.0,9999.0,P
8521.0,9999.0,P
8522.0,9999.0,P
8523.0,9999.0,P
8524.0,9999.0,P
8525.0,9999.0,P
8526.0,9999.0,P
8527.0,9999.0,P
8528.0,9999.0,P
8529.0,9999.0,P
8530.0,9999.0,P
8531.0,9999.0,P
8532.0,9999.0,P
8533.0,9999.0,P
8534.0,9999.0,P
8535.0,9999.0,P
8536.0,9999.0,P
8537.0,9999.0,P
8538.0,9999.0,P
8539.0,9999.0,P
8540.0,9999.0,P
8541.0,9999.0,P
8542.0,9999.0,P
8543.0,9999.0,P
8544.0,9999.0,P
8545.0,9999.0,P
8546.0,9999.0,P
8547.0,9999.0,P
8548.0,9999.0,P
8549.0,9999.0,P
8550.0,9999.0,P
8551.0,9999.0,P
8552.0,9999.0,P
8553.0,9999.0,P
8554.0,9999.0,P
8555.0,9999.0,P
8556.0,9999.0,P
8557.0,9999.0,P
8558.0,9999.0,P
8559.0,9999.0,P
8560.0,9999.0,P
8561.0,9999.0,P
8562.0,9999.0,P
8563.0,9999.0,P
8564.0,9999.0,P
8565.0,9999.0,P
8566.0,9999.0,P
8567.0,9999.0,P
8568.0,9999.0,P
8569.0,9999.0,P
8570.0,9999.0,P
8571.0,9999.0,P
8572.0,9999.0,P
8573.0,9999.0,P
8574.0,9999.0,P
8575.0,9999.0,P
8576.0,9999.0,P
8577.0,9999.0,P
8578.0,9999.0,P
8579.0,9999.0,P
8580.0,9999.0,P
8581.0,9999.0,P
8582.0,9999.0,P
8583.0,9999.0,P
8584.0,9999.0,P
8585.0,9999.0,P
8586.0,9999.0,P
8587.0,9999.0,P
8588.0,9999.0,P
8589.0,9999.0,P
8590.0,9999.0,P
8591.0,9999.0,P
8592.0,9999.0,P
8593.0,9999.0,P
8594.0,9999.0,P
8595.0,9999.0,P
8596.0,9999.0,P
8597.0,9999.0,P
8598.0,9999.0,P
8599.0,9999.0,P
8600.0,9999.0,P
8601.0,9999.0,P
8602.0,9999.0,P
8603.0,9999.0,P
8604.0,9999.0,P
8605.0,9999.0,P
8606.0,9999.0,P
8607.0,9999.0,P
8608.0,9999.0,P
8609.0,9999.0,P
8610.0,9999.0,P
8611.0,9999.0,P
8612.0,9999.0,P
8613.0,9999.0,P
8614.0,9999.0,P
8615.0,9999.0,P
8616.0,9999.0,P
8617.0,9999.0,P
8618.0,9999.0,P
8619.0,9999.0,P
8620.0,9999.0,P
8621.0,9999.0,P
8622.0,9999.0,P
8623.0,9999.0,P
8624.0,9999.0,P
8625.0,9999.0,P
8626.0,9999.0,P
8627.0,9999.0,P
8628.0,9999.0,P
8629.0,9999.0,P
8630.0,9999.0,P
8631.0,9999.0,P
8632.0,9999.0,P
8633.0,9999.0,P
8634.0,9999.0,P
8635.0,9999.0,P
8636.0,9999.0,P
8637.0,9999.0,P
8638.0,9999.0,P
8639.0,9999.0,P
8640.0,9999.0,P
8641.0,9999.0,P
8642.0,9999.0,P
8643.0,9999.0,P
8644.0,9999.0,P
8645.0,9999.0,P
8646.0,9999.0,P
8647.0,9999.0,P
8648.0,9999.0,P
8649.0,9999.0,P
8650.0,9999.0,P
8651.0,9999.0,P
8652.0,9999.0,P
8653.0,9999.0,P
8654.0,9999.0,P
8655.0,9999.0,P
8656.0,9999.0,P
8657.0,9999.0,P
8658.0,9999.0,P
8659.0,9999.0,P
8660.0,9999.0,P
8661.0,9999.0,P
8662.0,9999.0,P
8663.0,9999.0,P
8664.0,9999.0,P
8665.0,9999.0,P
8666.0,9999.0,P
8667.0,9999.0,P
8668.0,9999.0,P
8669.0,9999.0,P
8670.0,9999.0,P
8671.0,9999.0,P
8672.0,9999.0,P
8673.0,9999.0,P
8674.0,9999.0,P
8675.0,9999.0,P
8676.0,9999.0,P
8677.0,9999.0,P
8678.0,9999.0,P
8679.0,9999.0,P
8680.0,9999.0,P
8681.0,9999.0,P
8682.0,9999.0,P
8683.0,9999.0,P
8684.0,9999.0,P
8685.0,9999.0,P
8686.0,9999.0,P
8687.0,9999.0,P
8688.0,9999.0,P
8689.0,9999.0,P
8690.0,9999.0,P
8691.0,9999.0,P
8692.0,9999.0,P
8693.0,9999.0,P
8694.0,9999.0,P
8695.0,9999.0,P
8696.0,9999.0,P
8697.0,9999.0,P
8698.0,9999.0,P
8699.0,9999.0,P
8700.0,9999.0,P
8701.0,9999.0,P
8702.0,9999.0,P
8703.0,9999.0,P
8704.0,9999.0,P
8705.0,9999.0,P
8706.0,9999.0,P
8707.0,9999.0,P
8708.0,9999.0,P
8709.0,9999.0,P
8710.0,9999.0,P
8711.0,9999.0,P
8712.0,9999.0,P
8713.0,9999.0,P
8714.0,9999.0,P
8715.0,9999.0,P
8716.0,9999.0,P
8717.0,9999.0,P
8718.0,9999.0,P
8719.0,9999.0,P
8720.0,9999.0,P
8721.0,9999.0,P
8722.0,9999.0,P
8723.0,9999.0,P
8724.0,9999.0,P
8725.0,9999.0,P
8726.0,9999.0,P
8727.0,9999.0,P
8728.0,9999.0,P
8729.0,9999.0,P
8730.0,9999.0,P
8731.0,9999.0,P
8732.0,9999.0,P
8733.0,9999.0,P
8734.0,9999.0,P
8735.0,9999.0,P
8736.0,9999.0,P
8737.0,9999.0,P
8738.0,9999.0,P
8739.0,9999.0,P
8740.0,9999.0,P
8741.0,9999.0,P
8742.0,9999.0,P
8743.0,9999.0,P
8744.0,9999.0,P
8745.0,9999.0,P
8746.0,9999.0,P
8747.0,9999.0,P
8748.0,9999.0,P
8749.0,9999.0,P
8750.0,9999.0,P
8751.0,9999.0,P
8752.0,9999.0,P
8753.0,9999.0,P
8754.0,9999.0,P
8755.0,9999.0,P
8756.0,9999.0,P
8757.0,9999.0,P
8758.0,9999.0,P
8759.0,9999.0,P
8760.0,9999.0,P
8761.0,9999.0,P
8762.0,9999.0,P
8763.0,9999.0,P
8764.0,9999.0,P
8765.0,9999.0,P
8766.0,9999.0,P
8767.0,9999.0,P
8768.0,9999.0,P
8769.0,9999.0,P
8770.0,9999.0,P
8771.0,9999.0,P
8772.0,9999.0,P
8773.0,9999.0,P
8774.0,9999.0,P
8775.0,9999.0,P
8776.0,9999.0,P
8777.0,9999.0,P
8778.0,9999.0,P
8779.0,9999.0,P
8780.0,9999.0,P
8781.0,9999.0,P
8782.0,9999.0,P
8783.0,9999.0,P
8784.0,9999.0,P
8785.0,9999.0,P
8786.0,9999.0,P
8787.0,9999.0,P
8788.0,9999.0,P
8789.0,9999.0,P
8790.0,9999.0,P
8791.0,9999.0,P
8792.0,9999.0,P
8793.0,9999.0,P
8794.0,9999.0,P
8795.0,9999.0,P
8796.0,9999.0,P
8797.0,9999.0,P
8798.0,9999.0,P
8799.0,9999.0,P
8800.0,9999.0,P
8801.0,9999.0,P
8802.0,9999.0,P
8803.0,9999.0,P
8804.0,9999.0,P
8805.0,9999.0,P
8806.0,9999.0,P
8807.0,9999.0,P
8808.0,9999.0,P
8809.0,9999.0,P
8810.0,9999.0,P
8811.0,9999.0,P
8812.0,9999.0,P
8813.0,9999.0,P
8814.0,9999.0,P
8815.0,9999.0,P
8816.0,9999.0,P
8817.0,9999.0,P
8818.0,9999.0,P
8819.0,9999.0,P
8820.0,9999.0,P
8821.0,9999.0,P
8822.0,9999.0,P
8823.0,9999.0,P
8824.0,9999.0,P
8825.0,9999.0,P
8826.0,9999.0,P
8827.0,9999.0,P
8828.0,9999.0,P
8829.0,9999.0,P
8830.0,9999.0,P
8831.0,9999.0,P
8832.0,9999.0,P
8833.0,9999.0,P
8834.0,9999.0,P
8835.0,9999.0,P
8836.0,9999.0,P
8837.0,9999.0,P
8838.0,9999.0,P
8839.0,9999.0,P
8840.0,9999.0,P
8841.0,9999.0,P
8842.0,9999.0,P
8843.0,9999.0,P
8844.0,9999.0,P
8845.0,9999.0,P
8846.0,9999.0,P
8847.0,9999.0,P
8848.0,9999.0,P
8849.0,9999.0,P
8850.0,9999.0,P
8851.0,9999.0,P
8852.0,9999.0,P
8853.0,9999.0,P
8854.0,9999.0,P
8855.0,9999.0,P
8856.0,9999.0,P
8857.0,9999.0,P
8858.0,9999.0,P
8859.0,9999.0,P
8860.0,9999.0,P
8861.0,9999.0,P
8862.0,9999.0,P
8863.0,9999.0,P
8864.0,9999.0,P
8865.0,9999.0,P
8866.0,9999.0,P
8867.0,9999.0,P
8868.0,9999.0,P
8869.0,9999.0,P
8870.0,9999.0,P
8871.0,9999.0,P
8872.0,9999.0,P
8873.0,9999.0,P
8874.0,9999.0,P
8875.0,9999.0,P
8876.0,9999.0,P
8877.0,9999.0,P
8878.0,9999.0,P
8879.0,9999.0,P
8880.0,9999.0,P
8881.0,9999.0,P
8882.0,9999.0,P
8883.0,9999.0,P
8884.0,9999.0,P
8885.0,9999.0,P
8886.0,9999.0,P
8887.0,9999.0,P
8888.0,9999.0,P
8889.0,9999.0,P
8890.0,9999.0,P
8891.0,9999.0,P
8892.0,9999.0,P
8893.0,9999.0,P
8894.0,9999.0,P
8895.0,9999.0,P
8896.0,9999.0,P
8897.0,9999.0,P
8898.0,9999.0,P
8899.0,9999.0,P
8900.0,9999.0,P
8901.0,9999.0,P
8902.0,9999.0,P
8903.0,9999.0,P
8904.0,9999.0,P
8905.0,9999.0,P
8906.0,9999.0,P
8907.0,9999.0,P
8908.0,9999.0,P
8909.0,9999.0,P
8910.0,9999.0,P
8911.0,9999.0,P
8912.0,9999.0,P
8913.0,9999.0,P
8914.0,9999.0,P
8915.0,9999.0,P
8916.0,9999.0,P
8917.0,9999.0,P
8918.0,9999.0,P
8919.0,9999.0,P
8920.0,9999.0,P
8921.0,9999.0,P
8922.0,9999.0,P
8923.0,9999.0,P
8924.0,9999.0,P
8925.0,9999.0,P
8926.0,9999.0,P
8927.0,9999.0,P
8928.0,9999.0,P
8929.0,9999.0,P
8930.0,9999.0,P
8931.0,9999.0,P
8932.0,9999.0,P
8933.0,9999.0,P
8934.0,9999.0,P
8935.0,9999.0,P
8936.0,9999.0,P
8937.0,9999.0,P
8938.0,9999.0,P
8939.0,9999.0,P
8940.0,9999.0,P
8941.0,9999.0,P
8942.0,9999.0,P
8943.0,9999.0,P
8944.0,9999.0,P
8945.0,9999.0,P
8946.0,9999.0,P
8947.0,9999.0,P
8948.0,9999.0,P
8949.0,9999.0,P
8950.0,9999.0,P
8951.0,9999.0,P
8952.0,9999.0,P
8953.0,9999.0,P
8954.0,9999.0,P
8955.0,9999.0,P
8956.0,9999.0,P
8957.0,9999.0,P
8958.0,9999.0,P
8959.0,9999.0,P
8960.0,9999.0,P
8961.0,9999.0,P
8962.0,9999.0,P
8963.0,9999.0,P
8964.0,9999.0,P
8965.0,9999.0,P
8966.0,9999.0,P
8967.0,9999.0,P
8968.0,9999.0,P
8969.0,9999.0,P
8970.0,9999.0,P
8971.0,9999.0,P
8972.0,9999.0,P
8973.0,9999.0,P
8974.0,9999.0,P
8975.0,9999.0,P
8976.0,9999.0,P
8977.0,9999.0,P
8978.0,9999.0,P
8979.0,9999.0,P
8980.0,9999.0,P
8981.0,9999.0,P
8982.0,9999.0,P
8983.0,9999.0,P
8984.0,9999.0,P
8985.0,9999.0,P
8986.0,9999.0,P
8987.0,9999.0,P
8988.0,9999.0,P
8989.0,9999.0,P
8990.0,9999.0,P
8991.0,9999.0,P
8992.0,9999.0,P
8993.0,9999.0,P
8994.0,9999.0,P
8995.0,9999.0,P
8996.0,9999.0,P
8997.0,9999.0,P
8998.0,9999.0,P
8999.0,9999.0,P
9000.0,9999.0,P
9001.0,9999.0,P
9002.0,9999.0,P
9003.0,9999.0,P
9004.0,9999.0,P
9005.0,9999.0,P
9006.0,9999.0,P
9007.0,9999.0,P
9008.0,9999.0,P
9009.0,9999.0,P
9010.0,9999.0,P
9011.0,9999.0,P
9012.0,9999.0,P
9013.0,9999.0,P
9014.0,9999.0,P
9015.0,9999.0,P
9016.0,9999.0,P
9017.0,9999.0,P
9018.0,9999.0,P
9019.0,9999.0,P
9020.0,9999.0,P
9021.0,9999.0,P
9022.0,9999.0,P
9023.0,9999.0,P
9024.0,9999.0,P
9025.0,9999.0,P
9026.0,9999.0,P
9027.0,9999.0,P
9028.0,9999.0,P
9029.0,9999.0,P
9030.0,9999.0,P
9031.0,9999.0,P
9032.0,9999.0,P
9033.0,9999.0,P
9034.0,9999.0,P
9035.0,9999.0,P
9036.0,9999.0,P
9037.0,9999.0,P
9038.0,9999.0,P
9039.0,9999.0,P
9040.0,9999.0,P
9041.0,9999.0,P
9042.0,9999.0,P
9043.0,9999.0,P
9044.0,9999.0,P
9045.0,9999.0,P
9046.0,9999.0,P
9047.0,9999.0,P
9048.0,9999.0,P
9049.0,9999.0,P
9050.0,9999.0,P
9051.0,9999.0,P
9052.0,9999.0,P
9053.0,9999.0,P
9054.0,9999.0,P
9055.0,9999.0,P
9056.0,9999.0,P
9057.0,9999.0,P
9058.0,9999.0,P
9059.0,9999.0,P
9060.0,9999.0,P
9061.0,9999.0,P
9062.0,9999.0,P
9063.0,9999.0,P
9064.0,9999.0,P
9065.0,9999.0,P
9066.0,9999.0,P
9067.0,9999.0,P
9068.0,9999.0,P
9069.0,9999.0,P
9070.0,9999.0,P
9071.0,9999.0,P
9072.0,9999.0,P
9073.0,9999.0,P
9074.0,9999.0,P
9075.0,9999.0,P
9076.0,9999.0,P
9077.0,9999.0,P
9078.0,9999.0,P
9079.0,9999.0,P
9080.0,9999.0,P
9081.0,9999.0,P
9082.0,9999.0,P
9083.0,9999.0,P
9084.0,9999.0,P
9085.0,9999.0,P
9086.0,9999.0,P
9087.0,9999.0,P
9088.0,9999.0,P
9089.0,9999.0,P
9090.0,9999.0,P
9091.0,9999.0,P
9092.0,9999.0,P
9093.0,9999.0,P
9094.0,9999.0,P
9095.0,9999.0,P
9096.0,9999.0,P
9097.0,9999.0,P
9098.0,9999.0,P
9099.0,9999.0,P
9100.0,9999.0,P
9101.0,9999.0,P
9102.0,9999.0,P
9103.0,9999.0,P
9104.0,9999.0,P
9105.0,9999.0,P
9106.0,9999.0,P
9107.0,9999.0,P
9108.0,9999.0,P
9109.0,9999.0,P
9110.0,9999.0,P
9111.0,9999.0,P
9112.0,9999.0,P
9113.0,9999.0,P
9114.0,9999.0,P
9115.0,9999.0,P
9116.0,9999.0,P
9117.0,9999.0,P
9118.0,9999.0,P
9119.0,9999.0,P
9120.0,9999.0,P
9121.0,9999.0,P
9122.0,9999.0,P
9123.0,9999.0,P
9124.0,9999.0,P
9125.0,9999.0,P
9126.0,9999.0,P
9127.0,9999.0,P
9128.0,9999.0,P
9129.0,9999.0,P
9130.0,9999.0,P
9131.0,9999.0,P
9132.0,9999.0,P
9133.0,9999.0,P
9134.0,9999.0,P
9135.0,9999.0,P
9136.0,9999.0,P
9137.0,9999.0,P
9138.0,9999.0,P
9139.0,9999.0,P
9140.0,9999.0,P
9141.0,9999.0,P
9142.0,9999.0,P
9143.0,9999.0,P
9144.0,9999.0,P
9145.0,9999.0,P
9146.0,9999.0,P
9147.0,9999.0,P
9148.0,9999.0,P
9149.0,9999.0,P
9150.0,9999.0,P
9151.0,9999.0,P
9152.0,9999.0,P
9153.0,9999.0,P
9154.0,9999.0,P
9155.0,9999.0,P
9156.0,9999.0,P
9157.0,9999.0,P
9158.0,9999.0,P
9159.0,9999.0,P
9160.0,9999.0,P
9161.0,9999.0,P
9162.0,9999.0,P
9163.0,9999.0,P
9164.0,9999.0,P
9165.0,9999.0,P
9166.0,9999.0,P
9167.0,9999.0,P
9168.0,9999.0,P
9169.0,9999.0,P
9170.0,9999.0,P
9171.0,9999.0,P
9172.0,9999.0,P
9173.0,9999.0,P
9174.0,9999.0,P
9175.0,9999.0,P
9176.0,9999.0,P
9177.0,9999.0,P
9178.0,9999.0,P
9179.0,9999.0,P
9180.0,9999.0,P
9181.0,9999.0,P
9182.0,9999.0,P
9183.0,9999.0,P
9184.0,9999.0,P
9185.0,9999.0,P
9186.0,9999.0,P
9187.0,9999.0,P
9188.0,9999.0,P
9189.0,9999.0,P
9190.0,9999.0,P
9191.0,9999.0,P
9192.0,9999.0,P
9193.0,9999.0,P
9194.0,9999.0,P
9195.0,9999.0,P
9196.0,9999.0,P
9197.0,9999.0,P
9198.0,9999.0,P
9199.0,9999.0,P
9200.0,9999.0,P
9201.0,9999.0,P
9202.0,9999.0,P
9203.0,9999.0,P
9204.0,9999.0,P
9205.0,9999.0,P
9206.0,9999.0,P
9207.0,9999.0,P
9208.0,9999.0,P
9209.0,9999.0,P
9210.0,9999.0,P
9211.0,9999.0,P
9212.0,9999.0,P
9213.0,9999.0,P
9214.0,9999.0,P
9215.0,9999.0,P
9216.0,9999.0,P
9217.0,9999.0,P
9218.0,9999.0,P
9219.0,9999.0,P
9220.0,9999.0,P
9221.0,9999.0,P
9222.0,9999.0,P
9223.0,9999.0,P
9224.0,9999.0,P
9225.0,9999.0,P
9226.0,9999.0,P
9227.0,9999.0,P
9228.0,9999.0,P
9229.0,9999.0,P
9230.0,9999.0,P
9231.0,9999.0,P
9232.0,9999.0,P
9233.0,9999.0,P
9234.0,9999.0,P
9235.0,9999.0,P
9236.0,9999.0,P
9237.0,9999.0,P
9238.0,9999.0,P
9239.0,9999.0,P
9240.0,9999.0,P
9241.0,9999.0,P
9242.0,9999.0,P
9243.0,9999.0,P
9244.0,9999.0,P
9245.0,9999.0,P
9246.0,9999.0,P
9247.0,9999.0,P
9248.0,9999.0,P
9249.0,9999.0,P
9250.0,9999.0,P
9251.0,9999.0,P
9252.0,9999.0,P
9253.0,9999.0,P
9254.0,9999.0,P
9255.0,9999.0,P
9256.0,9999.0,P
9257.0,9999.0,P
9258.0,9999.0,P
9259.0,9999.0,P
9260.0,9999.0,P
9261.0,9999.0,P
9262.0,9999.0,P
9263.0,9999.0,P
9264.0,9999.0,P
9265.0,9999.0,P
9266.0,9999.0,P
9267.0,9999.0,P
9268.0,9999.0,P
9269.0,9999.0,P
9270.0,9999.0,P
9271.0,9999.0,P
9272.0,9999.0,P
9273.0,9999.0,P
9274.0,9999.0,P
9275.0,9999.0,P
9276.0,9999.0,P
9277.0,9999.0,P
9278.0,9999.0,P
9279.0,9999.0,P
9280.0,9999.0,P
9281.0,9999.0,P
9282.0,9999.0,P
9283.0,9999.0,P
9284.0,9999.0,P
9285.0,9999.0,P
9286.0,9999.0,P
9287.0,9999.0,P
9288.0,9999.0,P
9289.0,9999.0,P
9290.0,9999.0,P
9291.0,9999.0,P
9292.0,9999.0,P
9293.0,9999.0,P
9294.0,9999.0,P
9295.0,9999.0,P
9296.0,9999.0,P
9297.0,9999.0,P
9298.0,9999.0,P
9299.0,9999.0,P
9300.0,9999.0,P
9301.0,9999.0,P
9302.0,9999.0,P
9303.0,9999.0,P
9304.0,9999.0,P
9305.0,9999.0,P
9306.0,9999.0,P
9307.0,9999.0,P
9308.0,9999.0,P
9309.0,9999.0,P
9310.0,9999.0,P
9311.0,9999.0,P
9312.0,9999.0,P
9313.0,9999.0,P
9314.0,9999.0,P
9315.0,9999.0,P
9316.0,9999.0,P
9317.0,9999.0,P
9318.0,9999.0,P
9319.0,9999.0,P
9320.0,9999.0,P
9321.0,9999.0,P
9322.0,9999.0,P
9323.0,9999.0,P
9324.0,9999.0,P
9325.0,9999.0,P
9326.0,9999.0,P
9327.0,9999.0,P
9328.0,9999.0,P
9329.0,9999.0,P
9330.0,9999.0,P
9331.0,9999.0,P
9332.0,9999.0,P
9333.0,9999.0,P
9334.0,9999.0,P
9335.0,9999.0,P
9336.0,9999.0,P
9337.0,9999.0,P
9338.0,9999.0,P
9339.0,9999.0,P
9340.0,9999.0,P
9341.0,9999.0,P
9342.0,9999.0,P
9343.0,9999.0,P
9344.0,9999.0,P
9345.0,9999.0,P
9346.0,9999.0,P
9347.0,9999.0,P
9348.0,9999.0,P
9349.0,9999.0,P
9350.0,9999.0,P
9351.0,9999.0,P
9352.0,9999.0,P
9353.0,9999.0,P
9354.0,9999.0,P
9355.0,9999.0,P
9356.0,9999.0,P
9357.0,9999.0,P
9358.0,9999.0,P
9359.0,9999.0,P
9360.0,9999.0,P
9361.0,9999.0,P
9362.0,9999.0,P
9363.0,9999.0,P
9364.0,9999.0,P
9365.0,9999.0,P
9366.0,9999.0,P
9367.0,9999.0,P
9368.0,9999.0,P
9369.0,9999.0,P
9370.0,9999.0,P
9371.0,9999.0,P
9372.0,9999.0,P
9373.0,9999.0,P
9374.0,9999.0,P
9375.0,9999.0,P
9376.0,9999.0,P
9377.0,9999.0,P
9378.0,9999.0,P
9379.0,9999.0,P
9380.0,9999.0,P
9381.0,9999.0,P
9382.0,9999.0,P
9383.0,9999.0,P
9384.0,9999.0,P
9385.0,9999.0,P
9386.0,9999.0,P
9387.0,9999.0,P
9388.0,9999.0,P
9389.0,9999.0,P
9390.0,9999.0,P
9391.0,9999.0,P
9392.0,9999.0,P
9393.0,9999.0,P
9394.0,9999.0,P
9395.0,9999.0,P
9396.0,9999.0,P
9397.0,9999.0,P
9398.0,9999.0,P
9399.0,9999.0,P
9400.0,9999.0,P
9401.0,9999.0,P
9402.0,9999.0,P
9403.0,9999.0,P
9404.0,9999.0,P
9405.0,9999.0,P
9406.0,9999.0,P
9407.0,9999.0,P
9408.0,9999.0,P
9409.0,9999.0,P
9410.0,9999.0,P
9411.0,9999.0,P
9412.0,9999.0,P
9413.0,9999.0,P
9414.0,9999.0,P
9415.0,9999.0,P
9416.0,9999.0,P
9417.0,9999.0,P
9418.0,9999.0,P
9419.0,9999.0,P
9420.0,9999.0,P
9421.0,9999.0,P
9422.0,9999.0,P
9423.0,9999.0,P
9424.0,9999.0,P
9425.0,9999.0,P
9426.0,9999.0,P
9427.0,9999.0,P
9428.0,9999.0,P
9429.0,9999.0,P
9430.0,9999.0,P
9431.0,9999.0,P
9432.0,9999.0,P
9433.0,9999.0,P
9434.0,9999.0,P
9435.0,9999.0,P
9436.0,9999.0,P
9437.0,9999.0,P
9438.0,9999.0,P
9439.0,9999.0,P
9440.0,9999.0,P
9441.0,9999.0,P
9442.0,9999.0,P
9443.0,9999.0,P
9444.0,9999.0,P
9445.0,9999.0,P
9446.0,9999.0,P
9447.0,9999.0,P
9448.0,9999.0,P
9449.0,9999.0,P
9450.0,9999.0,P
9451.0,9999.0,P
9452.0,9999.0,P
9453.0,9999.0,P
9454.0,9999.0,P
9455.0,9999.0,P
9456.0,9999.0,P
9457.0,9999.0,P
9458.0,9999.0,P
9459.0,9999.0,P
9460.0,9999.0,P
9461.0,9999.0,P
9462.0,9999.0,P
9463.0,9999.0,P
9464.0,9999.0,P
9465.0,9999.0,P
9466.0,9999.0,P
9467.0,9999.0,P
9468.0,9999.0,P
9469.0,9999.0,P
9470.0,9999.0,P
9471.0,9999.0,P
9472.0,9999.0,P
9473.0,9999.0,P
9474.0,9999.0,P
9475.0,9999.0,P
9476.0,9999.0,P
9477.0,9999.0,P
9478.0,9999.0,P
9479.0,9999.0,P
9480.0,9999.0,P
9481.0,9999.0,P
9482.0,9999.0,P
9483.0,9999.0,P
9484.0,9999.0,P
9485.0,9999.0,P
9486.0,9999.0,P
9487.0,9999.0,P
9488.0,9999.0,P
9489.0,9999.0,P
9490.0,9999.0,P
9491.0,9999.0,P
9492.0,9999.0,P
9493.0,9999.0,P
9494.0,9999.0,P
9495.0,9999.0,P
9496.0,9999.0,P
9497.0,9999.0,P
9498.0,9999.0,P
9499.0,9999.0,P
9500.0,9999.0,P
9501.0,9999.0,P
9502.0,9999.0,P
9503.0,9999.0,P
9504.0,9999.0,P
9505.0,9999.0,P
9506.0,9999.0,P
9507.0,9999.0,P
9508.0,9999.0,P
9509.0,9999.0,P
9510.0,9999.0,P
9511.0,9999.0,P
9512.0,9999.0,P
9513.0,9999.0,P
9514.0,9999.0,P
9515.0,9999.0,P
9516.0,9999.0,P
9517.0,9999.0,P
9518.0,9999.0,P
9519.0,9999.0,P
9520.0,9999.0,P
9521.0,9999.0,P
9522.0,9999.0,P
9523.0,9999.0,P
9524.0,9999.0,P
9525.0,9999.0,P
9526.0,9999.0,P
9527.0,9999.0,P
9528.0,9999.0,P
9529.0,9999.0,P
9530.0,9999.0,P
9531.0,9999.0,P
9532.0,9999.0,P
9533.0,9999.0,P
9534.0,9999.0,P
9535.0,9999.0,P
9536.0,9999.0,P
9537.0,9999.0,P
9538.0,9999.0,P
9539.0,9999.0,P
9540.0,9999.0,P
9541.0,9999.0,P
9542.0,9999.0,P
9543.0,9999.0,P
9544.0,9999.0,P
9545.0,9999.0,P
9546.0,9999.0,P
9547.0,9999.0,P
9548.0,9999.0,P
9549.0,9999.0,P
9550.0,9999.0,P
9551.0,9999.0,P
9552.0,9999.0,P
9553.0,9999.0,P
9554.0,9999.0,P
9555.0,9999.0,P
9556.0,9999.0,P
9557.0,9999.0,P
9558.0,9999.0,P
9559.0,9999.0,P
9560.0,9999.0,P
9561.0,9999.0,P
9562.0,9999.0,P
9563.0,9999.0,P
9564.0,9999.0,P
9565.0,9999.0,P
9566.0,9999.0,P
9567.0,9999.0,P
9568.0,9999.0,P
9569.0,9999.0,P
9570.0,9999.0,P
9571.0,9999.0,P
9572.0,9999.0,P
9573.0,9999.0,P
9574.0,9999.0,P
9575.0,9999.0,P
9576.0,9999.0,P
9577.0,9999.0,P
9578.0,9999.0,P
9579.0,9999.0,P
9580.0,9999.0,P
9581.0,9999.0,P
9582.0,9999.0,P
9583.0,9999.0,P
9584.0,9999.0,P
9585.0,9999.0,P
9586.0,9999.0,P
9587.0,9999.0,P
9588.0,9999.0,P
9589.0,9999.0,P
9590.0,9999.0,P
9591.0,9999.0,P
9592.0,9999.0,P
9593.0,9999.0,P
9594.0,9999.0,P
9595.0,9999.0,P
9596.0,9999.0,P
9597.0,9999.0,P
9598.0,9999.0,P
9599.0,9999.0,P
9600.0,9999.0,P
9601.0,9999.0,P
9602.0,9999.0,P
9603.0,9999.0,P
9604.0,9999.0,P
9605.0,9999.0,P
9606.0,9999.0,P
9607.0,9999.0,P
9608.0,9999.0,P
9609.0,9999.0,P
9610.0,9999.0,P
9611.0,9999.0,P
9612.0,9999.0,P
9613.0,9999.0,P
9614.0,9999.0,P
9615.0,9999.0,P
9616.0,9999.0,P
9617.0,9999.0,P
9618.0,9999.0,P
9619.0,9999.0,P
9620.0,9999.0,P
9621.0,9999.0,P
9622.0,9999.0,P
9623.0,9999.0,P
9624.0,9999.0,P
9625.0,9999.0,P
9626.0,9999.0,P
9627.0,9999.0,P
9628.0,9999.0,P
9629.0,9999.0,P
9630.0,9999.0,P
9631.0,9999.0,P
9632.0,9999.0,P
9633.0,9999.0,P
9634.0,9999.0,P
9635.0,9999.0,P
9636.0,9999.0,P
9637.0,9999.0,P
9638.0,9999.0,P
9639.0,9999.0,P
